ID_Objednavky,ID_Zakaznika,Datum,Cislo_Objednavky,Cena,Meno_Psa,Rasa,Receptura,Davka_Gramy
120042,0,2022-06-28 13:06:54,22052856,,Honza,Beagle,,223
120033,3040,2022-06-28 11:50:33,22809877,1252.00,Majda,Australský ovčák,,173
120029,2954,2022-06-28 11:22:13,22073211,1798.00,Aladin,Střední plemeno,,271
120026,4928,2022-06-28 11:15:57,22773305,1705.00,Floyd,Flat Coated Retriever,,320
120024,5263,2022-06-28 11:13:56,22634938,1603.00,Malina,Americký bully,,318
120011,3246,2022-06-28 11:09:48,22527799,883.00,Soffie,Yorkšírský teriér,Rýže,41
120019,5260,2022-06-28 10:56:11,22812126,1624.00,Pinky,West Highland White Terrier,,93
120007,4799,2022-06-28 09:57:04,22059490,1187.00,Black,Jezevčík trpasličí/králičí hladkosrstý,,141
120005,4710,2022-06-28 09:54:42,22518474,1095.00,Crossie,Zlatý retriever,,288
120002,4660,2022-06-28 09:22:33,22614225,850.00,Jack,Yorkšírský teriér,,46
119992,5260,2022-06-28 08:32:48,22365796,1624.00,Pinky,West Highland White Terrier,Rýže,93
119994,5144,2022-06-28 08:31:07,22577886,1160.00,Sima,Bostonský teriér,,116
119984,4814,2022-06-28 07:33:00,22145534,990.00,Nela,Jack Russel teriér,Losos,62
119978,5259,2022-06-28 06:41:49,22531085,2028.00,Bella,Slovenský čuvač,Rýže,355
119971,4816,2022-06-27 22:07:45,22961298,1089.00,Dorota,Jezevčík trpasličí/králičí dlouhosrstý,,48
119968,4816,2022-06-27 22:04:36,22363992,1089.00,Dorota,Jezevčík trpasličí/králičí dlouhosrstý,,48
119966,4107,2022-06-27 21:35:36,22295971,879.00,Čiko,Malý kontinentální španěl,,51
119768,4536,2022-06-27 20:07:34,22370312,2008.00,Neytirka,Border kolie,,161
119957,3880,2022-06-27 19:32:11,22221383,1042.00,Ebbeny,Americký bezsrstý teriér,Rýže,95
119952,5258,2022-06-27 18:07:46,22706503,704.00,tst,Trpasličí plemeno,,66
119945,0,2022-06-27 16:57:32,22724946,,,,,
119935,0,2022-06-27 14:58:05,22565866,,Eddy,Čivava,,57
119928,3959,2022-06-27 14:00:40,22463356,1105.00,Eevee,Trpasličí plemeno,Jehněčí,50
130352,3959,2022-06-27 14:00:40,22728168,1105.00,Eevee,Trpasličí plemeno,,50
130354,3959,2022-06-27 14:00:40,22377397,1105.00,Eevee,Trpasličí plemeno,Brambory,50
119922,0,2022-06-27 13:30:57,22146143,,Dáša a Malá,Střední plemeno,,152
119919,2124,2022-06-27 12:53:32,22707494,1171.00,Max,Yorkšírský teriér,,83
119917,0,2022-06-27 12:36:30,22448049,-417.00,Woody,Flat Coated Retriever,,308
119908,4809,2022-06-27 11:46:29,22168298,1641.00,Merlin,Anglický špringršpaněl,,208
119905,4514,2022-06-27 11:31:05,22752058,1650.00,Toby,Flat Coated Retriever,Rýže,313
119894,5254,2022-06-27 11:26:00,22172972,1008.00,Sára,Lagotto romagnolo,,151
119898,5255,2022-06-27 10:48:57,22673112,1067.00,Aira,Jack Russel teriér,,88
119896,5088,2022-06-27 10:36:43,22059275,1691.00,Gery,Maďarský ohař krátkosrstý,,266
119884,4432,2022-06-27 10:02:25,22206222,1684.00,Adrinka,Bernský salašnický pes,,410
119888,0,2022-06-27 09:46:40,22724927,,Megina,Americký stafordširský teriér,,279
119881,5253,2022-06-27 09:40:23,22860973,539.00,July,Flat Coated Retriever,,286
119875,5069,2022-06-27 09:34:59,22313643,1436.00,Kesinka,Dalmatin,,190
119872,3314,2022-06-27 09:23:03,22630879,2438.00,Klárka,Holandský ovčák,,216
119872,3314,2022-06-27 09:23:03,22630879,2438.00,Pako,Mops,Hovězí,103
119866,5252,2022-06-27 08:31:42,22708003,755.00,Korrinka,Biewer teriér,,27
119864,1769,2022-06-27 08:27:49,22193398,1091.00,Fandie,Malé plemeno,,116
119854,5251,2022-06-27 07:17:13,22233787,1155.00,Ozzy,Knírač střední černý,,115
119848,5249,2022-06-27 06:28:42,22101782,1245.00,Kevin,Střední plemeno,,297
119842,3087,2022-06-26 23:16:54,22015869,3130.00,Bonnie,Labradorský retriever,Vepřové,304
119837,4806,2022-06-26 22:33:03,22100220,1516.00,Puk,Hovawart,,349
119835,5248,2022-06-26 22:11:38,22332009,842.00,Jimmy,Yorkšírský teriér,Vepřové,50
119829,4989,2022-06-26 20:46:37,22686108,1674.00,Baddy,Německý boxer,Rýže,267
119827,4784,2022-06-26 20:39:58,22935866,1054.00,Scooby,Jack Russel teriér,,81
124773,4784,2022-06-26 20:39:58,22869965,1054.00,Scooby,Jack Russel teriér,,81
119823,0,2022-06-26 20:28:01,22215747,,Denny,Yorkšírský teriér,,76
119817,0,2022-06-26 19:45:26,22311954,,Soffie,Yorkšírský teriér,,41
119811,1687,2022-06-26 17:21:18,22314666,1511.00,Meggie,Jezevčík standard hladkosrstý,Jehněčí,74
119809,5138,2022-06-26 17:18:12,22391812,766.00,Bella,Čivava,,43
119803,0,2022-06-26 16:31:25,22883650,-357.00,Marley,Stafordšírský bullteriér,,204
119788,5247,2022-06-26 13:25:58,22177124,1412.00,Bessie,Pudl velký,,153
119779,5187,2022-06-26 13:16:30,22211405,1185.00,Tessie,Jack Russel teriér,,102
119783,2062,2022-06-26 13:01:30,22908776,1283.00,Roxy,Labradorský retriever,,219
119762,0,2022-06-26 11:21:18,22157223,,Zoe,Střední plemeno,Jehněčí,190
119759,2789,2022-06-26 11:14:16,22884533,1308.00,Charlie,Americký pitbulteriér,,265
119757,1814,2022-06-26 10:48:37,22635147,1367.00,Betty,Flat Coated Retriever,,237
119754,1814,2022-06-26 10:46:33,22860474,1367.00,Betty,Flat Coated Retriever,Rýže,237
119751,1814,2022-06-26 10:43:41,22366022,1006.00,Valinka,Flat Coated Retriever,,139
119741,1814,2022-06-26 10:38:07,22540809,1342.00,Valinka,Flat Coated Retriever,,139
119746,0,2022-06-26 10:26:38,22956685,,Phoebe,Malý kontinentální španěl,Kukuřice,57
119739,3234,2022-06-26 10:00:41,22076614,998.00,Enie,Lhasa Apso,Brambory,67
119723,2040,2022-06-26 00:33:40,22063673,679.00,Annie,Německý špic malý,,51
119721,5050,2022-06-25 23:11:55,22285989,1215.00,Lyra,Jack Russel teriér,Kachní,84
119717,0,2022-06-25 23:03:41,22148268,,Lyra,Jack Russel teriér,,84
119707,2985,2022-06-25 21:47:31,22841690,1165.00,Punťa,Německý lovecký teriér,Kachní,117
119699,3454,2022-06-25 20:04:43,22454799,831.00,Carrie,Sheltie,Brambory,79
119692,0,2022-06-25 18:54:57,22573485,,Coze,Labradorský retriever,Brambory,363
119684,0,2022-06-25 18:07:41,22405895,,Sara,Německý ovčák,Losos,212
119680,3366,2022-06-25 17:12:53,22581740,951.00,Jessie,Boloňský psík,,63
119662,4428,2022-06-25 16:09:26,22054117,2772.00,Zoui,Saarloosův vlčák,Kachní,224
119672,0,2022-06-25 16:03:12,22293764,,Bessie,Pudl velký,,99
119656,4517,2022-06-25 14:02:58,22023942,1868.00,Dino,Kolie krátkosrstá,,240
119654,0,2022-06-25 13:56:23,22372322,904.00,Albert,Boloňský psík,,58
119650,5213,2022-06-25 13:45:34,22801427,885.00,Fifi,Yorkšírský teriér,,36
119642,1721,2022-06-25 11:36:08,22938900,1760.00,Sparky,Americký stafordširský teriér,,224
119634,5245,2022-06-25 11:34:49,22266946,1549.00,Venom,Velké plemeno,Kuřecí,263
119630,5244,2022-06-25 11:17:26,22533815,1178.00,Arni,Jezevčík trpasličí/králičí hladkosrstý,,100
119625,4804,2022-06-25 11:06:57,22828415,623.00,Amor,Pražský krysařík,Zvěřina,36
119622,4378,2022-06-25 10:32:55,22333864,1432.00,Chips,Yorkšírský teriér,,68
119607,0,2022-06-25 07:58:17,22052517,,Bonnie,Americký stafordširský teriér,,213
119604,4542,2022-06-25 07:56:28,22534571,794.00,Amálka,Biewer teriér,,51
119601,0,2022-06-25 06:39:06,22542860,,Moly,Leonberger,,370
119596,0,2022-06-24 22:29:43,22581047,-428.00,Sára,Šarplaninský pastevecký pes,,322
119590,5241,2022-06-24 20:44:03,22646984,762.00,Terezka,Yorkšírský teriér,,42
119587,2236,2022-06-24 20:34:44,22699536,2032.00,Toníček,Labradorský retriever,Rýže,333
119583,0,2022-06-24 18:41:26,22785792,-200.00,Matysek,Čivava,,34
119580,4773,2022-06-24 18:40:13,22096085,1147.00,Lilly,Yorkšírský teriér,,35
119578,3325,2022-06-24 18:06:30,22034279,1224.00,Max,Jack Russel teriér,,109
119572,0,2022-06-24 16:01:48,22807106,755.00,Mija,Yorkšírský teriér,,24
119566,4458,2022-06-24 15:21:44,22333726,1427.00,Maxík,Zlatý retriever,,245
119564,4500,2022-06-24 15:03:54,22086074,1496.00,Baddeček,Francouzský buldoček,Kachní,137
119557,5240,2022-06-24 13:30:16,22720996,1270.00,Harvíček,Sibiřský husky,,211
119560,4299,2022-06-24 13:29:27,22022942,781.00,Besí,Čivava,,38
124245,4299,2022-06-24 13:29:27,22303749,781.00,Besí,Čivava,Rýže,38
119547,5239,2022-06-24 13:00:38,22246315,619.00,Test,Trpasličí plemeno,,51
119543,0,2022-06-24 12:57:13,22988700,,Test,Trpasličí plemeno,,64
119540,0,2022-06-24 12:37:16,22250134,-191.00,Lajdyna,Čivava,,39
119535,4076,2022-06-24 12:00:42,22382887,1151.00,Laurinka,Maltézský psík,,57
119532,2977,2022-06-24 11:48:13,22320486,801.00,Tobík,Jezevčík standard dlouhosrstý,,78
119530,1930,2022-06-24 11:40:45,22981378,0.00,Bundáš,Malé plemeno,Rýže,94
119525,2947,2022-06-24 11:20:27,22791552,1023.00,Fanynka,Maltézský psík,,69
119521,1470,2022-06-24 10:38:04,22531079,1093.00,Alf,Čínský chocholatý pes,,83
216071,1470,2022-06-24 10:38:04,24670146,1093.00,Alf,Čínský chocholatý pes,Rýže,83
216104,1470,2022-06-24 10:38:04,24116303,1093.00,Alf,Čínský chocholatý pes,,77
216104,1470,2022-06-24 10:38:04,24116303,1093.00,Alf,Čínský chocholatý pes,,87
119517,4754,2022-06-24 10:28:57,22893138,1166.00,Caesar,Střední plemeno,,136
119515,5238,2022-06-24 10:12:12,22979575,1154.00,Kaja,Kavalír King Charles španěl,Rýže,95
119506,2276,2022-06-24 08:41:38,22906539,1715.00,Wendy,Havanský psík,,61
119506,2276,2022-06-24 08:41:38,22906539,1715.00,Wendy II,Havanský psík,,66
119501,4416,2022-06-24 08:05:29,22214055,2859.00,Mia,Americký stafordširský teriér,,256
119492,4704,2022-06-24 04:30:14,22269773,1162.00,Eby,Střední plemeno,,145
119488,3174,2022-06-24 00:21:52,22392647,1111.00,Jimmy,Maltézský psík,,33
119488,3174,2022-06-24 00:21:52,22392647,1111.00,Cheez,Čivava,,35
119484,0,2022-06-24 00:12:13,22825074,,Jimmy,Maltézský psík,,33
119481,5242,2022-06-23 23:53:59,22843458,762.00,Škubik,Čivava,,25
119472,4546,2022-06-23 22:06:59,22406926,942.00,Goldie,Yorkšírský teriér,Rýže,50
119470,3674,2022-06-23 21:30:49,22703294,2162.00,Edison,Dobrman,,305
119458,3054,2022-06-23 20:37:13,22546151,1139.00,Timmy,Jack Russel teriér,,97
119453,2298,2022-06-23 20:19:51,22117795,1564.00,Apollo,Belgický ovčák - Malinois,,268
119449,0,2022-06-23 19:54:48,22064796,-176.00,MIKY,Čivava,,51
119426,1863,2022-06-23 17:55:11,22030571,829.00,Max,Yorkšírský teriér,Treska,50
119413,0,2022-06-23 16:36:59,22507650,,Majki,Čivava,Hrách,42
119404,0,2022-06-23 16:12:22,22176650,,Sjdj,Malé plemeno,,388
119398,0,2022-06-23 15:24:57,22334868,,Johny a Carlos,Anglický buldok,,184
119394,1977,2022-06-23 15:22:21,22420117,1181.00,Andrés,Mexický naháč,,107
119381,4588,2022-06-23 14:50:53,22295551,1437.00,Ronnie,Stafordšírský bullteriér,Losos,229
119367,2423,2022-06-23 13:16:14,22493242,0.00,Ron,Bernský salašnický pes,Jehněčí,293
119367,2423,2022-06-23 13:16:14,22493242,0.00,Elissa,Bernský salašnický pes,Rýže,353
119356,3111,2022-06-23 11:59:30,22145257,2027.00,Arsa,Německý ohař krátkosrstý,,278
119354,5234,2022-06-23 11:52:49,22757408,1268.00,Max,Francouzský buldoček,Rýže,162
119350,0,2022-06-23 11:46:45,22006296,,Kim,Shih-tzu,,56
119348,4595,2022-06-23 11:44:50,22059389,1051.00,Šedy,Střední plemeno,Vepřové,215
119339,4122,2022-06-23 10:16:53,22151870,1046.00,Tiffany,Německý špic trpasličí,Rýže,55
119337,0,2022-06-23 10:13:46,22997489,-148.00,Tiffany,Německý špic trpasličí,,56
119335,0,2022-06-23 10:02:54,22882906,-372.00,hfjhfjhg,Obří plemeno,,253
119331,3286,2022-06-23 10:02:33,22256432,1772.00,Yuki,Americký stafordširský teriér,,288
119330,4290,2022-06-23 09:43:17,22898393,1485.00,Ajra,Rotvajler,,337
119321,3761,2022-06-23 09:34:51,22482801,753.00,Cloe,Čivava,Hovězí,34
119324,0,2022-06-23 09:32:31,22334449,-155.00,Tiffany,Německý špic trpasličí,,56
119318,0,2022-06-23 08:22:08,22195589,-544.00,Egon,Výmarský ohař krátkosrstý,Losos,321
119316,2229,2022-06-23 07:50:35,22127902,0.00,Debbie,Americký stafordširský teriér,,218
119313,3111,2022-06-23 07:48:34,22637430,2027.00,Arsa,Německý ohař krátkosrstý,Rýže,278
119310,1063,2022-06-23 07:47:55,22262239,1076.00,Cliff,Kavalír King Charles španěl,,104
119301,4693,2022-06-23 07:35:05,22651631,1429.00,Annie,Border kolie,,189
119299,5233,2022-06-23 06:35:26,22050488,1230.00,Cuki,Welsh Corgi Cardigan,Kukuřice,152
119295,3443,2022-06-23 06:15:37,22679696,1834.00,Beast,Border kolie,,349
119292,5232,2022-06-22 23:03:22,22756523,629.00,Loty,Čivava,Rýže,35
119289,4580,2022-06-22 22:54:01,22256141,1351.00,Bublinka,Maltézský psík,,56
119284,2280,2022-06-22 21:08:34,22878036,790.00,Terezka,Čivava,,27
119279,4296,2022-06-22 20:41:05,22159205,1273.00,Brick,Jack Russel teriér,Kachní,113
119277,3512,2022-06-22 20:13:57,22599249,1156.00,Max,Bišonek,,85
119270,5231,2022-06-22 18:50:39,22362260,1899.00,Buddy,Zlatý retriever,,289
119273,5231,2022-06-22 18:50:39,22103201,1899.00,Buddy,Zlatý retriever,,289
119268,5230,2022-06-22 18:49:25,22319788,1703.00,Mia,Shih-tzu,Rýže,76
119263,5216,2022-06-22 17:51:35,22547005,1057.00,Bax,Malé plemeno,,82
119257,0,2022-06-22 16:09:22,22312104,,Fík,Boloňský psík,,33
119257,0,2022-06-22 16:09:22,22312104,,Aisha,Boloňský psík,,67
119253,5229,2022-06-22 15:53:37,22475689,1272.00,gopay,Malé plemeno,,150
119249,1945,2022-06-22 15:32:10,22121323,1049.00,Topinka,Boloňský psík,,74
119244,5228,2022-06-22 13:44:11,22767504,1492.00,Maddie,Německý pinč,,197
119237,2158,2022-06-22 13:20:49,22554950,1172.00,Happy,Kavalír King Charles španěl,,99
119236,1014,2022-06-22 13:20:23,22919099,1535.00,Chelsea,Rhodéský ridgeback,,259
119228,5227,2022-06-22 12:38:26,22042290,1351.00,Charlie,Malé plemeno,,59
119221,3543,2022-06-22 10:13:51,22845826,2265.00,Bella,Labradorský retriever,,320
119220,4160,2022-06-22 09:55:48,22413571,1515.00,Henk,Francouzský buldoček,Hovězí,168
119215,1955,2022-06-22 09:35:47,22131473,2818.00,Finánek,Irský vlkodav,,519
119214,1955,2022-06-22 09:34:52,22145540,1580.00,Saginka,Chodský pes,Rýže,218
119211,0,2022-06-22 09:22:02,22635403,,Lilinka,Francouzský buldoček,Losos,113
119209,5226,2022-06-22 09:21:17,22104824,864.00,Eimy,Bišonek,,61
119201,4993,2022-06-22 08:56:26,22528940,1600.00,Baddy,Americký pitbulteriér,,247
119198,3101,2022-06-22 08:03:55,22235816,1564.00,Crazy,Australský ovčák,,268
119196,4661,2022-06-22 07:21:53,22347814,1188.00,Fred,Francouzský buldoček,Jehněčí,156
119191,5224,2022-06-22 06:43:01,22367595,1791.00,Karamelka,Německý ohař krátkosrstý,,244
119186,1311,2022-06-22 05:45:49,22369581,2468.00,Ego,Italský corso pes,,471
119180,3245,2022-06-21 21:52:00,22095290,914.00,Kenny,Jack Russel teriér,Rýže,91
119178,3245,2022-06-21 21:44:51,22411538,914.00,Kenny,Jack Russel teriér,,91
119175,0,2022-06-21 21:44:08,22587801,,Daisy,Malé plemeno,,78
119173,3245,2022-06-21 21:41:52,22431281,914.00,Kenny,Jack Russel teriér,Rýže,91
119171,3245,2022-06-21 21:39:05,22811112,914.00,Kenny,Jack Russel teriér,,91
119168,3245,2022-06-21 21:21:09,22113141,914.00,Kenny,Jack Russel teriér,,91
119162,2261,2022-06-21 21:03:25,22549516,3066.00,Bruno,Střední plemeno,,225
119158,5011,2022-06-21 20:56:59,22029142,2057.00,Curly,Pudl velký,,216
119154,1716,2022-06-21 20:45:02,22587080,1381.00,Aaron,Francouzský buldoček,,155
119145,1340,2022-06-21 20:18:53,22944349,2018.00,RONY,Americký stafordširský teriér,Jehněčí,276
119141,0,2022-06-21 19:19:20,22953314,-420.00,Marley,Stafordšírský bullteriér,,208
119139,0,2022-06-21 18:48:41,22440424,,Amor,Pražský krysařík,,36
119131,4600,2022-06-21 18:26:05,22187641,1330.00,Mailo,Havanský psík,,90
119134,5221,2022-06-21 18:20:07,22051134,1306.00,TULDA,Malé plemeno,,165
119126,2830,2022-06-21 17:57:02,22186993,1799.00,Engi,Americký stafordširský teriér,,223
119116,3514,2022-06-21 17:35:55,22376951,1393.00,Tessienka,Malé plemeno,Vepřové,63
119116,3514,2022-06-21 17:35:55,22376951,1393.00,Edík,Malé plemeno,,48
119114,3118,2022-06-21 17:14:32,22214641,1590.00,Jackie,Chodský pes,Hrách,190
119108,0,2022-06-21 15:58:16,22024588,,Bonnie,Německý špic trpasličí,,45
119100,2864,2022-06-21 12:16:03,22064676,1627.00,Rosie,Zlatý retriever,,315
119089,3735,2022-06-21 10:45:34,22297971,2467.00,Falko,Labradorský retriever,,238
119086,0,2022-06-21 10:25:47,22779020,,Bruno,Francouzský buldoček,,145
119082,3469,2022-06-21 10:03:54,22941432,1075.00,Horchata,Malé plemeno,,128
119081,2840,2022-06-21 10:03:06,22457074,1173.00,Adolf,Shiba-Inu,,105
119078,4701,2022-06-21 09:52:32,22111923,1080.00,MONTY,Boloňský psík,Rýže,81
119076,4222,2022-06-21 09:44:10,22781063,1505.00,Charlie,Jack Russel teriér,,89
132918,4222,2022-06-21 09:44:10,22552613,1505.00,Charlie,Jack Russel teriér,,89
119074,5219,2022-06-21 09:22:25,22330325,801.00,Elvíru,Yorkšírský teriér,,39
119071,1538,2022-06-21 08:47:23,22630892,1280.00,Lisbeth,Labradorský retriever,,213
119068,4163,2022-06-21 08:23:37,22185001,2357.00,Rita,Rotvajler,,309
119063,4727,2022-06-21 07:47:53,22031213,1623.00,Eda,Kolie dlouhosrstá,,295
119061,3801,2022-06-21 05:45:16,22189313,2144.00,Jessie,Zlatý retriever,Rýže,302
119059,4656,2022-06-21 05:18:33,22314787,970.00,Mia,Německý špic trpasličí,,62
119048,5218,2022-06-20 22:17:52,22702281,1879.00,Daneček,Pudl trpasličí,,76
119039,1598,2022-06-20 21:47:53,22492038,2048.00,Královny,Čivava,,31
119039,1598,2022-06-20 21:47:53,22492038,2048.00,Stella,Čivava,Brambory,29
119023,4418,2022-06-20 18:46:12,22752773,1712.00,Giul,Německý boxer,Rýže,278
119021,4629,2022-06-20 18:05:38,22497648,1073.00,ELIÁŠEK,Čivava,,53
119019,5217,2022-06-20 18:00:38,22446277,1362.00,Luggage,Bulteriér,,149
119011,3343,2022-06-20 17:43:35,22972136,1969.00,Miky,Shih-tzu,Zvěřina,68
119011,3343,2022-06-20 17:43:35,22972136,1969.00,Andy,Shih-tzu,Brambory,83
119009,4353,2022-06-20 16:45:37,22773571,1525.00,Nabi,Bulteriér,Rýže,230
119004,4415,2022-06-20 15:09:45,22128462,2170.00,Dixi,Střední plemeno,,190
119002,2919,2022-06-20 14:48:18,22872560,1828.00,Beny,Americký stafordširský teriér,Brambory,232
119000,4437,2022-06-20 13:54:09,22374952,1048.00,Žofinka,Jezevčík standard dlouhosrstý,,93
118996,3478,2022-06-20 11:51:38,22839931,1105.00,Hugo,Anglický kokršpaněl,,128
118993,0,2022-06-20 11:34:17,22881701,,Lili,Yorkšírský teriér,Kukuřice,67
118989,5215,2022-06-20 11:17:57,22303826,944.00,Denis,Malý kontinentální španěl,,56
118986,5214,2022-06-20 11:13:13,22912596,784.00,Neli,Čivava,,26
118979,5213,2022-06-20 08:21:07,22571423,1012.00,Fifi,Yorkšírský teriér,,38
118976,3664,2022-06-20 06:40:58,22632822,2854.00,Letty,Irský vlkodav,,446
118973,3331,2022-06-19 22:59:25,22900155,1651.00,Marvel,Německý ovčák,,242
118968,5046,2022-06-19 22:19:11,22030793,1101.00,Megi,Bišonek,,70
118967,3585,2022-06-19 21:41:59,22036364,1394.00,Kairo,Beagle,Vepřové,137
118964,1777,2022-06-19 21:21:36,22997370,2014.00,Hati,Sibiřský husky,,145
118962,5211,2022-06-19 21:19:16,22981477,2279.00,Eliška,Německý ovčák,,323
118958,5210,2022-06-19 20:03:03,22077099,2415.00,Spoty,Kolie dlouhosrstá,,280
118953,5209,2022-06-19 19:03:44,22263790,3736.00,Ája,Americký stafordširský teriér,,248
118953,5209,2022-06-19 19:03:44,22263790,3736.00,Bruno,Střední plemeno,,244
118948,5209,2022-06-19 18:45:34,22617749,3736.00,Ája,Americký stafordširský teriér,,248
118948,5209,2022-06-19 18:45:34,22617749,3736.00,Bruno,Střední plemeno,,244
118946,5208,2022-06-19 18:28:58,22981488,1264.00,Marley,Jezevčík standard dlouhosrstý,,118
118935,5087,2022-06-19 16:38:04,22912644,3181.00,Aron,Entlebuchský salašnický pes,Rýže,237
118933,3492,2022-06-19 16:11:06,22846235,1169.00,Miki,Bišonek,,77
118929,2383,2022-06-19 15:22:13,22614909,1702.00,Barney,Americký stafordširský teriér,,269
123907,2383,2022-06-19 15:22:13,22598751,1702.00,Barney,Americký stafordširský teriér,Hovězí,269
118926,5207,2022-06-19 15:20:28,22092525,1204.00,Ben,Pudl střední,Zvěřina,129
118917,0,2022-06-19 14:09:57,22119325,1112.00,Rony,Italský chrtík,,63
118915,2109,2022-06-19 13:41:21,22680056,832.00,Nelinka,Německý špic trpasličí,,46
118913,2089,2022-06-19 13:31:12,22139551,1052.00,Alfie,Italský chrtík,Kukuřice,75
118909,5204,2022-06-19 12:25:35,22590527,832.00,Giro,Japan-chin,,43
118905,5203,2022-06-19 10:06:25,22826637,1095.00,Pepino,Jezevčík standard hladkosrstý,Hovězí,109
118900,3475,2022-06-19 08:34:00,22072404,3014.00,Dobruška,Briard,,277
118897,5002,2022-06-19 08:20:32,22019123,1053.00,Jerry,Jack Russel teriér,,98
122826,5002,2022-06-19 08:20:32,22189272,1053.00,Jerry,Jack Russel teriér,,98
118895,2199,2022-06-19 08:18:12,22737303,1243.00,Jajínek,Yorkšírský teriér,,81
118867,0,2022-06-18 22:22:09,22035635,,Sisi,Bostonský teriér,,58
118867,0,2022-06-18 22:22:09,22035635,,Rozárka,Italský corso pes,,71
118867,0,2022-06-18 22:22:09,22035635,,Ahil,Italský corso pes,,368
118880,5201,2022-06-18 22:08:30,22381888,1107.00,Mikuláš,Yorkšírský teriér,,89
118873,3955,2022-06-18 21:25:48,22260199,1774.00,Hery,Bulteriér,,265
118859,4698,2022-06-18 18:50:43,22925720,824.00,Rocky,Trpasličí plemeno,,34
118855,1452,2022-06-18 15:16:47,22873560,2363.00,Buddy,Velké plemeno,,310
118852,2787,2022-06-18 15:12:55,22342635,1273.00,Mia,Velké plemeno,,179
118851,4403,2022-06-18 14:53:49,22978545,2503.00,Amy,Labradorský retriever,,241
118846,5200,2022-06-18 13:46:39,22439811,785.00,Ben,Pražský krysařík,,40
118835,3044,2022-06-18 11:50:05,22576573,2567.00,Raffael,Středoasijský pastevecký pes,Jehněčí,365
118831,2302,2022-06-18 11:06:38,22426753,2039.00,Nina,Zlatý retriever,,196
118826,0,2022-06-18 09:15:47,22809749,,Elí,Kolie dlouhosrstá,,244
118821,3052,2022-06-18 08:00:19,22477182,2843.00,Nugetka,Pudl velký,,204
118821,3052,2022-06-18 08:00:19,22477182,2843.00,Dášenka,Malé plemeno,,107
118817,5199,2022-06-18 07:15:10,22124419,1077.00,Kissy,Bostonský teriér,,71
118813,4712,2022-06-18 06:53:11,22239638,1519.00,CID,Slovenský čuvač,,417
118811,5198,2022-06-17 23:08:21,22265634,1334.00,Romik,Whippet,,137
118807,2809,2022-06-17 21:26:22,22940092,2707.00,Dante,Flanderský bouvier,,313
118799,2987,2022-06-17 16:54:10,22247095,1737.00,Daki,Australský ovčák,Rýže,213
118797,4666,2022-06-17 15:32:14,22962386,1116.00,Babu,Boloňský psík,,46
118793,4676,2022-06-17 13:44:07,22568307,1838.00,Abigail,Německý ovčák,,280
118786,4487,2022-06-17 13:35:11,22416282,1074.00,ronnie,Maďarský ohař krátkosrstý,,201
118778,0,2022-06-17 12:45:45,22191470,,Kety,Německý ovčák,Hrách,275
118774,3327,2022-06-17 12:23:37,22357597,2577.00,Archie,Border kolie,,232
118767,5036,2022-06-17 11:30:53,22691876,993.00,Dior,Yorkšírský teriér,Hovězí,57
118757,5124,2022-06-17 07:25:47,22135656,1201.00,Safira,Samojed,Treska,259
118757,5124,2022-06-17 07:25:47,22135656,1201.00,Lara,Samojed,,241
118753,4734,2022-06-17 06:57:22,22822612,1105.00,Gucci,Francouzský buldoček,,111
118748,5196,2022-06-17 00:46:56,22792220,2171.00,Lara,Americký stafordširský teriér,,197
118746,5195,2022-06-17 00:38:30,22241045,2141.00,Lara,Americký stafordširský teriér,,197
118740,1555,2022-06-16 22:34:54,22212997,1765.00,Václav,Australský honácký pes,,222
118734,5194,2022-06-16 21:16:14,22369364,817.00,Enrique,Čivava,,32
118729,3557,2022-06-16 20:39:51,22778609,2213.00,Bára,Bernský salašnický pes,,310
118725,5193,2022-06-16 19:41:11,22595540,850.00,Barnabáš,Jezevčík trpasličí/králičí dlouhosrstý,,52
118717,4721,2022-06-16 19:16:13,22290121,1157.00,Eimy,Shih-tzu,,75
118715,4721,2022-06-16 19:11:27,22989316,1164.00,Jessi,Shih-tzu,,69
118709,3875,2022-06-16 18:26:36,22018768,1195.00,Zenta,Jezevčík standard drsnosrstý,Zvěřina,81
118705,5192,2022-06-16 17:03:12,22864523,1958.00,Charlie,Sibiřský husky,,216
118698,3350,2022-06-16 16:16:42,22108114,3995.00,BEN,Střední plemeno,,155
118698,3350,2022-06-16 16:16:42,22108114,3995.00,Čenda,Zlatý retriever,,276
118697,4176,2022-06-16 15:49:22,22324250,1007.00,Jackie,Jack Russel teriér,Kachní,72
118695,3146,2022-06-16 15:29:59,22548020,1732.00,Elza,Český fousek,,241
118692,0,2022-06-16 15:27:01,22322593,,Megi,Bišonek,,62
118690,4653,2022-06-16 14:39:13,22984248,1101.00,Samik,Sheltie,,80
118687,4818,2022-06-16 14:27:42,22563110,1039.00,Jack,Jack Russel teriér,Hovězí,90
118688,0,2022-06-16 14:27:08,22969162,,Fabián,Maďarský ohař krátkosrstý,,98
118676,4226,2022-06-16 13:29:28,22515595,1390.00,Alma,Bulteriér,,149
118678,5191,2022-06-16 13:16:38,22967298,1044.00,Tobiáš,Foxteriér hrubosrstý,,98
118668,5097,2022-06-16 12:19:51,22182862,746.00,Bonnie,Čivava,,37
